YEAR,DOY,Hour,"BZ, nT (GSE)","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Flow pressure,E elecrtric field,"Dst-index, nT"
2001,322,18,-1.2,6.1,380.0,1.76,0.84,-26
2001,322,19,0.3,5.9,380.0,1.7,0.15,-27
2001,322,20,2.7,5.9,371.0,1.62,-0.85,-30
2001,322,21,2.3,7.5,372.0,2.08,-0.78,-27
2001,322,22,-4.3,7.8,379.0,2.24,1.71,-24
2001,322,23,-4.6,7.5,377.0,2.13,1.77,-29
2001,323,0,-2.2,7.8,379.0,2.24,0.83,-35
2001,323,1,-6.2,8.0,377.0,2.42,2.26,-28
2001,323,2,-1.9,6.8,378.0,2.03,0.91,-33
2001,323,3,1.6,6.5,386.0,2.08,-0.31,-36
2001,323,4,-1.5,6.8,392.0,2.28,0.94,-37
2001,323,5,1.9,5.6,413.0,1.97,-0.17,-39
2001,323,6,-0.3,6.0,401.0,1.94,0.64,-39
2001,323,7,2.7,5.6,417.0,1.94,-0.29,-35
2001,323,8,-1.8,6.1,418.0,2.21,1.5,-29
2001,323,9,-0.2,6.3,402.0,2.09,0.56,-31
2001,323,10,1.6,5.5,408.0,1.81,0.12,-28
2001,323,11,-1.1,6.1,396.0,1.96,1.07,-25
2001,323,12,0.3,5.4,405.0,1.83,0.57,-30
2001,323,13,1.5,5.1,422.0,1.87,-0.08,-33
2001,323,14,-3.2,4.6,424.0,1.69,2.08,-36
2001,323,15,-4.1,5.3,417.0,1.9,1.96,-48
2001,323,16,-2.6,5.0,415.0,1.74,1.29,-47
2001,323,17,-0.1,3.5,426.0,1.27,0.3,-46
2001,323,18,1.8,5.5,493.0,3.04,-0.39,-36
2001,323,19,-2.4,8.2,554.0,5.48,1.88,-32
2001,323,20,-0.9,8.2,568.0,5.57,0.91,-40
2001,323,21,3.8,8.0,534.0,4.86,-1.82,-47
2001,323,22,2.1,8.9,516.0,4.92,-0.93,-39
2001,323,23,3.7,9.5,511.0,4.66,-1.74,-36
2001,324,0,-3.0,10.1,511.0,4.93,1.74,-34
2001,324,1,-1.0,9.4,511.0,4.62,0.77,-39
2001,324,2,0.6,9.5,505.0,4.6,-0.0,-35
2001,324,3,-0.2,12.5,495.0,5.42,0.49,-26
2001,324,4,-1.1,13.6,485.0,5.62,1.02,-30
2001,324,5,-3.1,13.6,474.0,5.51,1.8,-38
2001,324,6,-2.4,10.8,471.0,4.63,1.55,-40
2001,324,7,1.8,10.1,462.0,4.28,0.14,-39
2001,324,8,4.0,9.5,458.0,3.63,-0.96,-34
2001,324,9,5.3,7.9,457.0,2.96,-1.74,-33
2001,324,10,5.3,5.4,445.0,1.94,-1.96,-35
2001,324,11,5.3,5.0,440.0,1.78,-1.94,-34
2001,324,12,5.2,4.3,432.0,1.47,-1.77,-33
2001,324,13,4.6,4.6,419.0,1.46,-1.68,-31
2001,324,14,4.2,4.4,417.0,1.39,-1.63,-32
2001,324,15,3.5,4.3,417.0,1.34,-1.46,-31
2001,324,16,2.9,4.3,417.0,1.35,-1.17,-31
2001,324,17,2.6,4.4,411.0,1.35,-0.99,-30
2001,324,18,2.1,4.0,403.0,1.17,-0.77,-28
2001,324,19,2.5,3.9,396.0,1.09,-0.91,-27
2001,324,20,2.8,3.8,391.0,1.05,-1.09,-28
2001,324,21,2.3,3.9,389.0,1.08,-0.86,-28
2001,324,22,1.4,4.1,392.0,1.15,-0.51,-26
2001,324,23,1.6,4.2,393.0,1.2,-0.59,-24
2001,325,0,1.5,4.3,388.0,1.21,-0.54,-24
2001,325,1,1.3,4.2,387.0,1.16,-0.46,-25
2001,325,2,1.0,4.6,380.0,1.22,-0.38,-26
2001,325,3,2.3,4.2,385.0,1.14,-0.89,-26
2001,325,4,1.6,4.3,380.0,1.16,-0.42,-25
2001,325,5,1.2,3.5,379.0,0.93,0.11,-26
2001,325,6,0.2,3.3,380.0,0.88,0.65,-29
2001,325,7,1.7,4.3,373.0,1.09,-0.04,-26
2001,325,8,1.9,3.5,380.0,0.91,0.11,-21
2001,325,9,1.8,4.0,376.0,1.02,-0.0,-20
2001,325,10,1.5,4.7,372.0,1.18,-0.0,-21
2001,325,11,0.7,4.1,378.0,1.06,0.45,-20
2001,325,12,0.1,4.6,377.0,1.2,0.64,-20
2001,325,13,2.6,4.4,367.0,1.1,-0.51,-21
2001,325,14,2.5,4.3,364.0,1.05,-0.51,-19
2001,325,15,-0.9,4.5,364.0,1.12,0.73,-14
2001,325,16,-2.7,5.5,369.0,1.42,1.22,-16
2001,325,17,1.4,6.9,371.0,1.76,-0.41,-19
2001,325,18,3.3,8.1,372.0,2.07,-1.19,-16
2001,325,19,2.8,8.1,373.0,2.07,-0.93,-11
2001,325,20,1.4,6.9,372.0,1.77,-0.45,-10
2001,325,21,2.7,5.5,369.0,1.48,-1.0,-12
2001,325,22,0.9,5.5,369.0,1.53,-0.33,-12
2001,325,23,1.4,5.5,365.0,1.45,-0.51,-12
2001,326,0,3.3,5.5,362.0,1.38,-1.19,-12
2001,326,1,0.2,5.9,372.0,1.61,-0.0,-13
2001,326,2,-0.8,5.5,379.0,1.6,0.49,-15
2001,326,3,-2.5,4.9,400.0,1.51,1.28,-18
2001,326,4,-0.9,4.8,400.0,1.48,0.72,-21
2001,326,5,1.0,4.2,407.0,1.32,0.12,-16
2001,326,6,2.5,3.9,410.0,1.31,-0.25,-19
2001,326,7,2.0,3.9,422.0,1.34,0.17,-19
2001,326,8,-4.9,4.5,433.0,1.56,2.25,-18
2001,326,9,2.1,3.5,406.0,1.11,-0.16,-21
2001,326,10,1.1,3.5,417.0,1.15,0.42,-18
2001,326,11,2.0,3.9,419.0,1.28,-0.5,-16
2001,326,12,1.0,3.5,425.0,1.22,0.3,-15
2001,326,13,1.7,3.3,423.0,1.13,-0.08,-14
2001,326,14,1.6,3.5,422.0,1.26,-0.3,-16
2001,326,15,-0.6,3.7,426.0,1.25,0.6,-15
2001,326,16,1.9,3.4,434.0,1.18,-0.39,-15
2001,326,17,2.2,3.4,446.0,1.26,-0.54,-11
2001,326,18,0.6,3.7,430.0,1.27,-0.13,-9
2001,326,19,-3.9,4.1,436.0,1.49,1.61,-6
2001,326,20,-1.7,4.1,426.0,1.4,0.72,-17
2001,326,21,-3.6,4.3,454.0,1.63,1.59,-23
2001,326,22,-3.7,4.0,445.0,1.47,1.65,-29
2001,326,23,-1.5,3.9,438.0,1.46,0.66,-28
2001,327,0,-4.1,3.4,461.0,1.38,1.89,-33
2001,327,1,-3.2,3.8,469.0,1.62,1.41,-39
2001,327,2,0.8,3.8,460.0,1.58,-0.55,-42
2001,327,3,-3.5,3.8,447.0,1.49,1.39,-37
2001,327,4,-2.3,3.2,452.0,1.3,1.18,-31
2001,327,5,1.1,3.4,456.0,1.43,-0.55,-34
2001,327,6,1.8,3.5,451.0,1.45,-0.86,-33
2001,327,7,0.2,3.5,455.0,1.48,-0.18,-26
2001,327,8,-3.4,3.6,454.0,1.54,1.73,-24
2001,327,9,-5.1,3.8,460.0,1.67,1.98,-30
2001,327,10,-1.9,3.7,453.0,1.61,1.22,-34
2001,327,11,-4.8,3.8,450.0,1.59,2.16,-30
2001,327,12,0.2,3.8,428.0,1.45,0.3,-26
2001,327,13,-1.5,4.0,432.0,1.56,0.95,-31
2001,327,14,-4.3,4.1,443.0,1.65,1.68,-29
2001,327,15,1.5,3.9,432.0,1.49,-0.3,-31
2001,327,16,0.7,4.0,433.0,1.54,-0.0,-37
2001,327,17,-2.1,4.3,449.0,1.78,1.21,-33
2001,327,18,1.9,4.3,445.0,1.73,-0.89,-27
2001,327,19,2.5,4.0,460.0,1.74,-1.01,-25
2001,327,20,-0.9,4.0,444.0,1.63,0.44,-24
2001,327,21,-1.0,4.2,439.0,1.64,0.44,-25
2001,327,22,-1.5,4.0,442.0,1.56,0.66,-31
2001,327,23,-0.3,3.8,458.0,1.59,0.18,-35
2001,328,0,1.1,3.9,455.0,1.61,-0.46,-29
2001,328,1,0.8,4.0,455.0,1.6,-0.36,-31
2001,328,2,-3.0,3.9,452.0,1.52,1.45,-34
2001,328,3,-2.1,4.0,444.0,1.51,0.98,-34
2001,328,4,-1.9,4.2,468.0,1.81,0.7,-39
2001,328,5,-2.9,4.7,466.0,1.94,0.93,-24
2001,328,6,-11.0,24.6,948.0,40.76,18.11,2
2001,328,7,6.7,44.5,894.0,71.04,-8.05,-91
2001,328,8,11.2,36.1,849.0,49.54,-18.42,-92
2001,328,9,33.7,31.9,864.0,46.93,-35.94,-72
2001,328,10,9.1,18.2,876.0,26.78,-13.49,-96
2001,328,11,-21.7,23.5,843.0,31.79,19.14,-132
2001,328,12,-5.2,20.1,843.0,28.05,6.49,-196
2001,328,13,-4.7,14.5,907.0,21.51,7.35,-179
2001,328,14,-4.1,8.1,1040.0,17.52,6.14,-202
2001,328,15,3.7,5.4,1034.0,11.55,-4.03,-211
2001,328,16,4.5,1.4,918.0,2.25,-3.12,-221
2001,328,17,13.2,0.6,876.0,0.9,-11.83,-216
2001,328,18,15.1,0.4,827.0,0.58,-12.74,-205
2001,328,19,13.5,0.7,827.0,1.01,-11.16,-187
2001,328,20,10.4,0.6,826.0,0.87,-8.59,-177
2001,328,21,10.1,0.7,803.0,0.96,-8.11,-172
2001,328,22,10.7,3.3,788.0,4.57,-8.43,-153
2001,328,23,12.6,2.2,765.0,2.81,-9.64,-150
2001,329,0,10.7,2.3,773.0,3.1,-8.27,-145
2001,329,1,10.5,1.4,754.0,1.87,-7.84,-145
2001,329,2,11.1,1.7,759.0,2.18,-8.27,-144
2001,329,3,13.4,2.0,725.0,2.39,-9.64,-134
2001,329,4,15.1,3.2,689.0,3.18,-10.47,-124
2001,329,5,15.2,4.0,667.0,3.83,-10.01,-118
2001,329,6,14.8,5.7,655.0,5.21,-9.17,-111
2001,329,7,15.0,3.4,654.0,3.18,-8.89,-114
2001,329,8,14.3,1.7,635.0,1.33,-8.89,-113
2001,329,9,11.9,3.1,641.0,2.31,-8.65,-106
2001,329,10,8.5,3.5,652.0,2.91,-7.24,-103
2001,329,11,10.3,0.8,662.0,0.74,-8.14,-107
2001,329,12,9.7,0.6,606.0,0.48,-7.03,-104
2001,329,13,9.1,0.9,633.0,1.04,-6.27,-98
2001,329,14,6.6,1.3,628.0,1.34,-4.58,-96
2001,329,15,5.5,1.7,632.0,1.77,-4.23,-92
2001,329,16,4.0,1.4,630.0,1.29,-2.96,-89
2001,329,17,3.6,1.2,637.0,1.24,-2.61,-90
2001,329,18,4.9,1.2,615.0,1.26,-3.2,-88
2001,329,19,6.5,0.8,580.0,0.78,-3.83,-86
2001,329,20,5.6,0.8,595.0,0.81,-3.39,-85
2001,329,21,4.9,0.9,578.0,0.82,-2.83,-84
2001,329,22,1.3,0.9,602.0,0.83,-0.78,-83
2001,329,23,2.3,0.8,596.0,0.73,-1.37,-81
2001,330,0,2.1,0.9,603.0,0.76,-1.33,-83
2001,330,1,0.0,0.8,638.0,0.74,-0.06,-86
2001,330,2,1.4,0.8,627.0,0.69,-1.0,-85
2001,330,3,0.7,0.8,623.0,0.7,-0.75,-82
2001,330,4,0.2,0.8,596.0,0.62,-0.36,-78
2001,330,5,-0.4,0.8,578.0,0.57,0.23,-75
2001,330,6,-0.6,0.8,574.0,0.58,0.46,-75
2001,330,7,-0.4,0.8,568.0,0.54,0.11,-73
2001,330,8,-0.5,0.8,571.0,0.58,-0.17,-67
2001,330,9,-0.8,0.8,576.0,0.62,-0.23,-63
2001,330,10,-0.2,0.8,576.0,0.6,-0.63,-60
2001,330,11,0.2,0.8,553.0,0.53,-0.55,-57
2001,330,12,0.1,0.9,549.0,0.61,-0.49,-56
2001,330,13,-0.4,0.9,539.0,0.59,-0.11,-54
2001,330,14,-0.3,1.0,541.0,0.64,-0.16,-50
2001,330,15,0.6,1.0,535.0,0.62,-0.54,-50
2001,330,16,0.2,1.0,528.0,0.59,-0.26,-50
2001,330,17,0.0,0.9,521.0,0.56,-0.05,-48
2001,330,18,-0.1,0.9,518.0,0.52,0.05,-45
2001,330,19,-0.3,1.0,511.0,0.53,0.15,-45
2001,330,20,0.4,1.2,503.0,0.63,-0.2,-45
2001,330,21,1.2,1.3,497.0,0.68,-0.6,-43
2001,330,22,-0.8,1.4,483.0,0.72,0.39,-43
2001,330,23,-1.0,1.6,473.0,0.78,0.47,-43
2001,331,0,0.2,1.5,466.0,0.7,-0.09,-50
2001,331,1,0.3,1.6,464.0,0.75,-0.14,-55
2001,331,2,-0.3,1.8,468.0,0.85,0.05,-53
2001,331,3,-0.2,1.9,460.0,0.94,-0.05,-48
2001,331,4,0.2,2.1,457.0,1.04,-0.27,-42
2001,331,5,1.1,2.4,464.0,1.21,-0.88,-37
2001,331,6,1.5,2.6,463.0,1.28,-1.11,-36
2001,331,7,1.1,3.0,478.0,1.48,-1.29,-33
2001,331,8,0.9,3.3,482.0,1.65,-1.3,-29
2001,331,9,0.4,2.5,468.0,1.07,-1.12,-31
2001,331,10,0.5,2.1,465.0,0.87,-1.16,-30
2001,331,11,0.3,2.2,454.0,0.88,-0.91,-30
2001,331,12,0.4,2.3,451.0,0.91,-0.9,-30
2001,331,13,0.2,2.2,448.0,0.9,-0.58,-29
2001,331,14,0.0,2.0,444.0,0.85,-0.4,-28
2001,331,15,-0.2,2.0,448.0,0.86,-0.27,-26
2001,331,16,-1.4,2.2,450.0,0.98,0.32,-27
2001,331,17,0.2,2.1,440.0,0.93,-0.26,-27
2001,331,18,-0.1,2.2,440.0,0.85,-0.09,-25
2001,331,19,-0.1,2.3,435.0,0.95,-0.0,-25
2001,331,20,0.6,2.4,429.0,0.96,-0.26,-25
2001,331,21,-0.7,2.4,435.0,0.98,0.3,-26
2001,331,22,0.2,2.7,442.0,1.14,-0.09,-26
2001,331,23,1.0,2.8,443.0,1.21,-0.4,-28
2001,332,0,0.0,2.8,430.0,1.16,-0.0,-30
2001,332,1,0.5,2.4,422.0,0.89,-0.21,-31
2001,332,2,0.3,2.3,415.0,0.84,-0.12,-33
2001,332,3,0.0,2.3,412.0,0.86,-0.0,-33
2001,332,4,-0.3,2.2,410.0,0.8,0.08,-32
2001,332,5,-0.6,2.4,409.0,0.84,0.16,-28
2001,332,6,0.1,2.7,406.0,0.93,-0.16,-25
2001,332,7,0.4,2.6,410.0,0.91,-0.45,-20
2001,332,8,0.2,2.6,418.0,0.96,-0.67,-17
2001,332,9,0.7,2.7,418.0,1.03,-0.92,-16
2001,332,10,1.7,2.2,411.0,0.82,-0.95,-17
2001,332,11,0.4,1.9,417.0,0.72,-0.33,-16
2001,332,12,-0.6,2.4,406.0,0.89,-0.12,-16
2001,332,13,0.1,2.5,401.0,0.84,-0.44,-16
2001,332,14,1.3,2.2,396.0,0.71,-0.75,-15
2001,332,15,0.1,1.9,413.0,0.75,-0.33,-13
2001,332,16,-0.1,2.2,425.0,0.92,-0.26,-13
2001,332,17,-0.2,2.4,431.0,0.96,-0.17,-14
2001,332,18,0.2,2.8,423.0,1.05,-0.17,-13
2001,332,19,2.1,2.7,411.0,1.02,-0.86,-13
2001,332,20,2.4,2.4,421.0,0.88,-1.01,-13
2001,332,21,-0.1,3.4,450.0,1.29,0.09,-12
2001,332,22,0.3,3.6,448.0,1.39,-0.09,-14
2001,332,23,0.1,3.6,438.0,1.37,-0.0,-15
2001,333,0,1.8,4.0,427.0,1.49,-0.77,-15
2001,333,1,0.2,3.7,446.0,1.47,-0.13,-15
2001,333,2,-1.1,3.6,444.0,1.41,0.4,-17
2001,333,3,-0.7,3.5,442.0,1.36,0.13,-19
2001,333,4,0.5,3.5,446.0,1.41,-0.49,-20
2001,333,5,0.2,3.4,435.0,1.3,-0.39,-18
2001,333,6,-1.8,3.0,442.0,1.15,0.31,-18
2001,333,7,-2.5,3.0,441.0,1.15,0.53,-19
2001,333,8,-1.0,3.3,433.0,1.18,-0.13,-17
2001,333,9,-0.2,3.2,427.0,1.15,-0.51,-17
2001,333,10,3.3,3.3,417.0,1.17,-1.54,-17
2001,333,11,-0.7,3.0,418.0,1.04,-0.04,-16
2001,333,12,-0.7,3.1,426.0,1.1,-0.3,-17
2001,333,13,-0.4,2.8,410.0,0.93,-0.16,-16
2001,333,14,1.2,2.8,411.0,0.93,-0.66,-12
2001,333,15,0.1,2.9,401.0,0.91,-0.28,-12
2001,333,16,0.3,3.4,402.0,1.09,-0.32,-14
2001,333,17,2.8,4.0,399.0,1.25,-1.16,-14
2001,333,18,0.0,4.3,394.0,1.28,-0.08,-14
2001,333,19,1.8,4.3,393.0,1.27,-0.75,-14
2001,333,20,0.9,4.1,392.0,1.21,-0.35,-14
2001,333,21,0.7,3.8,392.0,1.14,-0.24,-14
2001,333,22,-0.1,3.8,383.0,1.07,0.08,-15
2001,333,23,-0.8,3.8,376.0,1.05,0.34,-17
2001,334,0,-0.7,3.9,375.0,1.11,0.26,-19
2001,334,1,-1.6,3.9,376.0,1.12,0.6,-22
2001,334,2,-0.9,4.2,383.0,1.26,0.31,-22
2001,334,3,0.5,4.3,373.0,1.21,-0.3,-20
2001,334,4,1.4,4.4,368.0,1.19,-0.66,-16
2001,334,5,2.2,4.4,362.0,1.14,-0.94,-13
2001,334,6,-0.1,4.3,358.0,1.11,-0.21,-13
2001,334,7,-0.4,4.2,359.0,1.1,-0.22,-12
2001,334,8,-0.6,4.1,355.0,1.03,-0.18,-13
2001,334,9,-1.4,4.2,357.0,1.07,0.07,-16
2001,334,10,-0.2,4.3,361.0,1.11,-0.4,-17
2001,334,11,-0.5,4.1,354.0,1.02,-0.25,-16
2001,334,12,0.8,4.3,343.0,1.0,-0.48,-13
2001,334,13,0.9,4.3,340.0,1.0,-0.44,-9
2001,334,14,1.2,4.6,342.0,1.07,-0.41,0
2001,334,15,0.4,4.7,343.0,1.09,-0.17,-5
2001,334,16,0.0,4.7,343.0,1.07,-0.14,-5
2001,334,17,-0.6,4.6,342.0,1.04,0.1,-7
2001,334,18,1.3,4.9,348.0,1.13,-0.52,-5
2001,334,19,1.7,7.3,363.0,1.81,-0.65,-1
2001,334,20,1.1,9.0,366.0,2.25,-0.4,0
2001,334,21,-0.1,12.1,372.0,3.19,0.07,3
2001,334,22,0.6,13.0,366.0,3.32,-0.15,2
2001,334,23,0.4,12.8,364.0,3.18,-0.11,1
2001,335,0,0.6,13.2,361.0,3.23,-0.18,1
2001,335,1,-2.2,13.3,364.0,3.32,0.8,-3
2001,335,2,2.7,14.7,352.0,3.41,-1.02,-3
2001,335,3,4.3,13.2,350.0,3.0,-1.57,-5
2001,335,4,2.0,11.7,348.0,2.65,-0.97,-4
2001,335,5,-0.2,17.6,355.0,4.1,-0.35,4
2001,335,6,-3.4,23.5,358.0,5.81,0.68,8
2001,335,7,-2.7,28.3,359.0,7.04,0.32,7
2001,335,8,-1.7,28.3,360.0,7.15,-0.18,9
2001,335,9,1.5,25.1,352.0,5.94,-1.3,6
2001,335,10,3.1,26.1,349.0,5.69,-1.68,8
2001,335,11,-0.8,46.4,346.0,9.98,-0.17,13
2001,335,12,-1.8,40.6,346.0,8.54,0.03,7
2001,335,13,5.4,14.4,333.0,3.11,-2.03,-2
2001,335,14,9.0,9.4,326.0,1.83,-3.0,-2
2001,335,15,7.0,10.3,316.0,1.88,-2.53,-3
2001,335,16,4.1,4.2,332.0,0.84,-1.79,-9
2001,335,17,4.2,13.4,347.0,2.88,-1.74,-1
2001,335,18,4.7,18.1,345.0,3.78,-1.76,-1
2001,335,19,6.2,8.7,345.0,1.84,-2.17,-4
2001,335,20,7.0,6.2,348.0,1.34,-2.4,-6
2001,335,21,6.5,6.5,348.0,1.41,-2.23,-4
2001,335,22,5.6,3.2,353.0,0.8,-1.87,-7
2001,335,23,3.6,5.7,371.0,1.57,-1.22,-2
2001,336,0,5.4,12.7,371.0,3.5,-1.97,-1
2001,336,1,4.9,10.3,373.0,2.87,-1.83,-2
2001,336,2,4.9,9.7,377.0,2.76,-1.92,-3
2001,336,3,5.1,7.9,374.0,2.21,-2.06,-2
2001,336,4,3.8,9.5,366.0,2.55,-1.65,0
2001,336,5,3.3,8.9,384.0,2.62,-1.69,3
2001,336,6,4.0,7.0,387.0,2.1,-2.09,0
2001,336,7,4.2,8.3,382.0,2.42,-2.22,3
2001,336,8,3.7,11.1,372.0,3.07,-1.9,6
2001,336,9,3.2,15.2,367.0,4.09,-1.21,10
2001,336,10,2.8,18.2,366.0,4.88,-1.17,12
2001,336,11,3.2,20.7,358.0,5.31,-1.32,13
2001,336,12,0.3,26.6,352.0,6.59,-0.25,16
2001,336,13,0.8,26.1,344.0,6.18,-0.41,15
2001,336,14,1.9,24.4,345.0,5.81,-0.66,16
2001,336,15,-0.1,20.8,352.0,5.15,-0.28,13
2001,336,16,4.7,18.2,367.0,4.9,-2.06,9
2001,336,17,2.0,14.9,357.0,3.8,-0.86,6
2001,336,18,1.5,15.6,358.0,4.0,-0.64,5
2001,336,19,0.5,15.4,349.0,3.75,-0.21,5
2001,336,20,0.3,17.0,342.0,3.98,-0.07,0
2001,336,21,-0.6,16.5,342.0,3.86,0.24,0
2001,336,22,-1.0,16.7,340.0,3.86,0.41,-1
2001,336,23,5.3,14.9,340.0,3.44,-1.73,-2
2001,337,0,8.4,14.7,351.0,3.62,-2.88,2
2001,337,1,9.5,15.6,353.0,3.89,-3.35,3
2001,337,2,9.5,16.2,358.0,4.15,-3.44,5
2001,337,3,7.8,16.5,357.0,4.21,-2.93,8
2001,337,4,1.9,16.2,360.0,4.2,-1.08,10
2001,337,5,7.4,7.3,373.0,2.03,-2.87,6
2001,337,6,8.8,10.8,362.0,2.83,-3.19,6
2001,337,7,7.9,9.1,374.0,2.55,-3.29,5
2001,337,8,9.0,7.7,388.0,2.32,-3.61,2
2001,337,9,5.9,8.2,397.0,2.58,-2.86,-2
2001,337,10,5.5,7.8,412.0,2.65,-2.88,-3
2001,337,11,2.4,7.6,418.0,2.66,-1.88,-1
2001,337,12,2.1,7.9,409.0,2.64,-1.47,5
2001,337,13,2.3,8.7,375.0,2.45,-1.5,5
2001,337,14,2.1,8.8,387.0,2.64,-1.47,6
2001,337,15,1.2,8.7,371.0,2.39,-0.93,6
2001,337,16,-4.5,8.3,387.0,2.49,1.32,5
2001,337,17,0.2,9.2,396.0,2.89,-0.44,1
2001,337,18,-10.1,10.0,394.0,3.1,3.86,1
2001,337,19,-7.8,7.5,402.0,2.42,3.1,-20
2001,337,20,-5.0,6.9,407.0,2.29,2.16,-29
2001,337,21,4.9,8.1,416.0,2.8,-1.79,-32
2001,337,22,9.8,8.4,420.0,2.96,-3.86,-25
2001,337,23,-2.7,6.8,456.0,2.83,1.6,-24
2001,338,0,1.2,7.8,485.0,3.67,-0.39,-27
2001,338,1,-0.7,6.2,491.0,2.99,0.44,-30
2001,338,2,-1.4,5.7,498.0,2.83,0.6,-28
2001,338,3,0.7,5.2,476.0,2.36,-0.57,-25
2001,338,4,4.1,5.6,470.0,2.47,-2.07,-23
2001,338,5,1.8,4.1,483.0,1.91,-1.3,-22
2001,338,6,-1.2,3.7,501.0,1.86,-0.15,-22
2001,338,7,2.1,3.5,505.0,1.79,-1.62,-25
2001,338,8,2.2,3.3,502.0,1.66,-1.81,-24
2001,338,9,-1.7,3.2,502.0,1.61,-0.35,-26
2001,338,10,-1.8,3.1,485.0,1.46,-0.24,-29
2001,338,11,-2.5,3.9,478.0,1.78,0.14,-25
2001,338,12,0.0,3.7,476.0,1.68,-0.81,-25
2001,338,13,2.4,3.4,462.0,1.45,-1.52,-26
2001,338,14,2.0,3.7,486.0,1.75,-1.56,-20
2001,338,15,2.1,4.0,470.0,1.77,-1.46,-20
2001,338,16,3.5,4.3,454.0,1.77,-1.77,-24
2001,338,17,2.0,4.2,452.0,1.72,-0.99,-22
2001,338,18,-2.4,4.3,454.0,1.77,1.0,-19
2001,338,19,-0.1,4.7,444.0,1.85,0.04,-22
2001,338,20,1.1,5.0,439.0,1.93,-0.44,-26
2001,338,21,-0.2,5.4,445.0,2.14,0.18,-20
2001,338,22,0.3,5.8,442.0,2.27,-0.0,-17
2001,338,23,-5.4,6.2,459.0,2.61,2.62,-19
2001,339,0,-5.3,6.3,453.0,2.59,2.54,-34
2001,339,1,-4.1,7.2,463.0,3.09,1.99,-38
2001,339,2,-4.5,7.6,460.0,3.22,2.02,-34
2001,339,3,-2.3,6.3,459.0,2.65,0.83,-32
2001,339,4,-3.6,5.1,460.0,2.16,1.29,-30
2001,339,5,-3.4,4.5,462.0,1.84,1.16,-28
2001,339,6,4.5,5.3,468.0,2.36,-2.34,-27
2001,339,7,-3.1,4.8,459.0,2.06,0.5,-26
2001,339,8,-3.0,4.8,453.0,1.97,0.36,-30
2001,339,9,-1.3,5.1,451.0,2.1,-0.41,-30
2001,339,10,-1.0,5.3,446.0,2.08,-0.54,-28
2001,339,11,0.7,5.6,437.0,2.17,-0.87,-26
2001,339,12,4.8,5.8,435.0,2.2,-1.48,-24
2001,339,13,4.0,6.1,429.0,2.23,-1.97,-21
2001,339,14,-3.2,6.3,439.0,2.35,0.7,-18
2001,339,15,-0.7,6.2,435.0,2.33,-0.17,-20
2001,339,16,6.1,6.8,431.0,2.46,-2.33,-16
2001,339,17,3.0,6.2,432.0,2.37,-1.38,-10
2001,339,18,2.1,5.7,426.0,2.11,-0.89,-11
2001,339,19,-1.2,6.1,418.0,2.11,0.5,-11
2001,339,20,-0.4,6.3,416.0,2.23,0.17,-13
2001,339,21,2.2,6.0,427.0,2.3,-0.94,-10
2001,339,22,-3.2,5.8,447.0,2.32,1.56,-8
2001,339,23,-2.8,5.4,442.0,2.06,1.37,-18
2001,340,0,0.0,5.7,434.0,2.08,0.09,-28
2001,340,1,-0.4,5.4,421.0,1.9,0.17,-32
2001,340,2,0.0,5.1,428.0,1.88,-0.0,-27
2001,340,3,2.6,4.9,432.0,1.83,-1.21,-25
2001,340,4,0.1,5.0,439.0,1.91,-0.22,-20
2001,340,5,-0.6,5.0,425.0,1.74,0.04,-19
2001,340,6,-4.0,5.0,439.0,1.83,1.36,-19
2001,340,7,-0.1,4.8,419.0,1.64,-0.17,-22
2001,340,8,-1.2,5.5,418.0,1.88,0.42,-22
2001,340,9,-3.5,5.7,449.0,2.22,1.44,-19
2001,340,10,-2.2,5.7,428.0,2.04,0.6,-21
2001,340,11,-3.0,5.6,423.0,1.98,1.35,-21
2001,340,12,-5.1,5.1,443.0,2.0,2.17,-24
2001,340,13,-2.2,5.6,415.0,1.89,1.12,-25
2001,340,14,-1.1,5.8,422.0,2.02,0.42,-20
2001,340,15,-2.0,6.0,437.0,2.23,0.61,-18
2001,340,16,-3.3,5.7,428.0,2.09,1.33,-16
2001,340,17,-3.4,6.2,428.0,2.26,1.41,-12
2001,340,18,2.1,6.6,439.0,2.5,-0.97,-16
2001,340,19,3.3,6.6,437.0,2.47,-1.44,-11
2001,340,20,-4.9,6.2,436.0,2.28,2.18,-9
2001,340,21,-1.3,6.2,428.0,2.22,0.51,-18
2001,340,22,2.5,6.7,435.0,2.44,-0.91,-19
2001,340,23,-3.1,8.9,466.0,3.73,1.58,-10
2001,341,0,0.6,8.4,454.0,3.38,-0.14,-15
2001,341,1,6.6,6.2,457.0,2.48,-2.97,-20
2001,341,2,0.9,5.2,459.0,2.1,-0.41,-17
2001,341,3,1.5,4.1,459.0,1.64,-0.78,-17
2001,341,4,5.0,4.0,453.0,1.56,-2.27,-17
2001,341,5,3.9,3.8,458.0,1.52,-2.02,-16
2001,341,6,2.2,3.5,461.0,1.41,-1.29,-16
2001,341,7,-0.7,3.0,452.0,1.19,-0.18,-19
2001,341,8,1.0,3.0,450.0,1.18,-0.94,-23
2001,341,9,-1.2,3.0,463.0,1.22,-0.28,-23
2001,341,10,-1.2,3.0,461.0,1.21,-0.18,-24
