Time,"BZ, nT (GSE)","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Flow pressure,E elecrtric field,"Dst-index, nT"
980618400,0.1,999.9,305.0,99.99,0.37,-13
980622000,0.7,999.9,304.0,99.99,0.24,-14
980625600,-0.4,999.9,300.0,99.99,0.54,-12
980629200,0.5,999.9,301.0,99.99,0.09,-13
980632800,-0.6,999.9,308.0,99.99,0.25,-14
980636400,1.1,999.9,331.0,99.99,0.03,-10
980640000,0.0,999.9,299.0,99.99,0.12,-11
980643600,0.9,999.9,302.0,99.99,0.12,-12
980647200,0.0,999.9,298.0,99.99,0.33,-10
980650800,-0.1,999.9,295.0,99.99,0.35,-4
980654400,-3.9,999.9,297.0,99.99,0.77,3
980658000,-4.2,999.9,296.0,99.99,0.95,2
980661600,-4.8,999.9,295.0,99.99,1.18,-4
980665200,-4.7,999.9,294.0,99.99,1.38,-12
980668800,-4.0,999.9,291.0,99.99,1.22,-20
980672400,-3.6,999.9,292.0,99.99,1.08,-17
980676000,-2.6,999.9,296.0,99.99,0.8,-12
980679600,-2.6,999.9,299.0,99.99,0.78,-9
980683200,-1.9,999.9,303.0,99.99,0.64,-6
980686800,2.9,999.9,314.0,99.99,-0.85,2
980690400,-3.1,999.9,307.0,99.99,1.04,5
980694000,-2.9,999.9,312.0,99.99,0.97,5
980697600,-1.8,999.9,316.0,99.99,0.41,10
980701200,-4.6,999.9,322.0,99.99,0.87,6
980704800,-2.8,999.9,323.0,99.99,0.29,9
980708400,-2.1,999.9,319.0,99.99,-0.13,13
980712000,-3.5,999.9,324.0,99.99,-0.19,9
980715600,-1.1,999.9,336.0,99.99,-1.48,6
980719200,-1.7,21.3,351.0,5.07,1.33,10
980722800,6.8,24.2,374.0,6.65,-0.41,7
980726400,5.0,25.4,368.0,6.71,0.22,3
980730000,-5.7,26.0,367.0,6.81,3.3,1
980733600,-12.4,17.9,361.0,4.63,3.72,-21
980737200,-2.6,16.4,373.0,4.47,-0.71,-27
980740800,6.4,16.5,377.0,4.5,-3.43,-18
980744400,8.1,17.8,380.0,5.0,-3.8,-11
980748000,0.6,8.7,389.0,2.62,-0.97,-23
980751600,2.3,8.7,395.0,2.79,-1.46,-29
980755200,5.5,6.6,401.0,2.19,-2.57,-26
980758800,2.6,6.6,395.0,2.04,-1.34,-22
980762400,3.0,7.2,397.0,2.24,-1.47,-19
980766000,1.4,6.9,388.0,2.05,-0.81,-17
980769600,4.5,6.2,392.0,1.97,-2.04,-15
980773200,1.7,6.6,396.0,2.1,-0.99,-14
980776800,3.0,6.7,415.0,2.43,-1.49,-11
980780400,1.4,6.9,424.0,2.49,-0.93,-10
980784000,0.1,5.8,425.0,2.09,-0.59,-12
980787600,0.4,5.5,431.0,2.09,-0.78,-13
980791200,-2.0,4.5,452.0,1.93,0.41,-14
980794800,-0.3,3.6,467.0,1.66,-0.37,-18
980798400,-1.1,3.6,459.0,1.55,0.46,-18
980802000,-1.7,3.8,454.0,1.63,0.91,-17
980805600,-1.3,4.1,454.0,1.76,0.45,-19
980809200,2.3,4.2,455.0,1.77,-1.32,-17
980812800,3.6,4.5,460.0,1.9,-1.75,-16
980816400,1.5,4.6,450.0,1.86,-0.77,-16
980820000,-0.9,5.2,450.0,2.08,0.14,-14
980823600,-1.2,5.1,444.0,1.98,0.04,-15
980827200,0.0,5.0,447.0,2.0,-0.18,-14
980830800,3.7,5.5,445.0,2.23,-1.74,-10
980834400,2.7,5.4,445.0,2.16,-1.38,-8
980838000,3.1,5.3,446.0,2.11,-1.47,-8
980841600,3.2,5.5,444.0,2.18,-1.51,-8
980845200,1.5,5.4,438.0,2.04,-0.79,-7
980848800,1.3,5.4,432.0,1.94,-0.65,-8
980852400,2.9,5.4,432.0,1.95,-1.25,-9
980856000,3.7,5.8,434.0,2.07,-1.65,-7
980859600,2.8,5.6,434.0,1.98,-1.3,-8
980863200,1.4,4.6,431.0,1.59,-0.73,-8
980866800,0.2,4.0,416.0,1.29,-0.25,-9
980870400,0.6,4.0,406.0,1.26,-0.37,-9
980874000,1.2,4.2,405.0,1.32,-0.65,-6
980877600,1.0,3.7,401.0,1.13,-0.6,-6
980881200,1.7,4.1,396.0,1.22,-0.83,-6
980884800,1.5,4.7,391.0,1.38,-0.74,-7
980888400,1.2,4.3,391.0,1.27,-0.74,-7
980892000,0.8,4.6,388.0,1.28,-0.66,-6
980895600,0.7,4.6,387.0,1.24,-0.54,-6
980899200,-0.1,4.6,385.0,1.23,-0.19,-8
980902800,0.2,4.7,383.0,1.26,-0.31,-10
980906400,0.2,4.6,381.0,1.2,-0.3,-8
980910000,0.0,4.4,379.0,1.16,-0.19,-5
980913600,-0.4,4.7,377.0,1.24,-0.04,-3
980917200,-1.4,4.7,372.0,1.2,0.45,-2
980920800,-1.4,4.7,371.0,1.21,0.48,-2
980924400,-1.7,4.8,371.0,1.23,0.63,-4
980928000,-5.2,9.4,407.0,2.92,2.16,10
980931600,-10.6,12.7,459.0,5.22,4.77,-4
980935200,-5.7,12.6,443.0,4.99,2.61,-30
980938800,0.9,14.0,455.0,5.71,-0.68,-37
980942400,-7.8,10.9,446.0,4.27,3.26,-27
980946000,0.7,14.5,445.0,6.14,-0.71,-25
980949600,-4.4,13.3,428.0,5.24,1.5,-25
980953200,-4.1,12.3,424.0,4.65,1.36,-30
980956800,-6.4,10.2,420.0,3.76,2.81,-39
980960400,-5.9,9.8,414.0,3.68,2.24,-39
980964000,-4.8,8.7,417.0,3.2,1.46,-45
980967600,-2.3,8.8,414.0,3.02,0.62,-42
980971200,-2.9,8.8,411.0,2.89,0.66,-42
980974800,-4.5,8.4,403.0,2.57,1.29,-39
980978400,-3.5,8.9,402.0,2.69,0.88,-40
980982000,2.5,12.0,416.0,3.9,-1.54,-36
980985600,-2.7,11.5,396.0,3.57,0.51,-32
980989200,-1.2,10.2,402.0,3.37,-0.04,-29
980992800,-1.8,9.2,404.0,3.06,0.48,-29
980996400,-4.4,8.5,404.0,2.78,1.86,-32
981000000,-4.9,8.8,412.0,2.92,1.94,-37
981003600,-5.4,8.4,409.0,2.75,2.21,-38
981007200,-4.3,7.5,408.0,2.44,1.96,-40
981010800,-0.7,7.2,404.0,2.31,0.73,-41
981014400,6.5,7.2,400.0,2.25,-2.48,-40
981018000,2.1,6.0,407.0,1.92,-0.65,-34
981021600,1.5,6.9,420.0,2.3,-0.46,-28
981025200,3.2,5.7,421.0,1.93,-1.14,-29
981028800,2.2,6.7,404.0,2.05,-1.05,-26
981032400,2.3,8.1,411.0,2.53,-1.07,-25
981036000,0.8,7.1,413.0,2.2,-0.41,-26
981039600,-1.0,6.7,406.0,2.0,0.2,-21
981043200,-1.2,6.5,408.0,1.99,0.29,-16
981046800,-1.3,6.5,408.0,1.98,0.16,-12
981050400,-2.0,5.9,406.0,1.78,0.28,-11
981054000,1.3,6.8,404.0,2.03,-1.05,-9
981057600,-0.9,5.3,404.0,1.65,-0.57,-11
981061200,-2.3,4.3,427.0,1.65,0.09,-12
981064800,-2.9,4.1,429.0,1.62,0.69,-13
981068400,-2.6,4.1,432.0,1.64,0.65,-14
981072000,-2.7,3.9,432.0,1.54,0.69,-18
981075600,-2.7,3.4,425.0,1.22,0.72,-21
981079200,-2.8,4.1,426.0,1.51,1.24,-22
981082800,-1.2,4.6,419.0,1.66,0.17,-20
981086400,-0.7,4.1,419.0,1.48,0.08,-19
981090000,0.3,3.8,416.0,1.35,-0.37,-18
981093600,0.9,4.0,419.0,1.43,-0.59,-18
981097200,-1.7,3.8,427.0,1.43,0.56,-17
981100800,0.3,3.8,419.0,1.37,-0.29,-17
981104400,2.6,4.0,415.0,1.4,-1.12,-13
981108000,2.3,4.0,416.0,1.44,-1.0,-6
981111600,0.3,3.1,403.0,1.03,-0.12,-5
981115200,-0.1,3.2,396.0,1.01,0.04,-9
981118800,1.5,2.9,396.0,0.91,-0.51,-9
981122400,1.6,2.8,396.0,0.89,-0.59,-8
981126000,-0.4,2.9,393.0,0.92,0.04,-7
981129600,0.5,3.0,399.0,1.0,-0.12,-7
981133200,0.4,3.2,393.0,1.04,-0.24,-8
981136800,0.9,3.2,386.0,1.0,-0.5,-6
981140400,0.6,3.2,389.0,1.01,-0.23,-8
981144000,0.4,3.1,381.0,0.95,-0.3,-9
981147600,0.4,2.9,375.0,0.85,-0.41,-10
981151200,-1.7,2.9,364.0,0.8,0.36,-9
981154800,-0.9,3.1,365.0,0.86,0.04,-9
981158400,2.5,3.1,365.0,0.82,-0.91,-8
981162000,2.8,3.1,363.0,0.82,-0.98,-6
981165600,2.4,3.1,357.0,0.8,-0.71,-5
981169200,2.5,3.2,356.0,0.83,-0.85,-5
981172800,3.3,3.4,359.0,0.93,-1.18,-3
981176400,2.8,3.0,358.0,0.8,-1.11,-2
981180000,1.4,3.2,359.0,0.85,-0.65,0
981183600,0.6,3.3,358.0,0.88,-0.36,0
981187200,1.8,3.2,356.0,0.85,-0.64,0
981190800,2.4,3.2,348.0,0.81,-0.84,1
981194400,2.5,999.9,348.0,99.99,-0.9,1
981198000,1.8,999.9,354.0,99.99,-0.67,1
981201600,2.8,999.9,355.0,99.99,-1.03,-2
981205200,2.1,999.9,351.0,99.99,-0.81,-3
981208800,3.2,999.9,361.0,99.99,-1.12,-6
981212400,3.1,999.9,361.0,99.99,-0.97,-4
981216000,3.5,999.9,351.0,99.99,-1.3,-3
981219600,1.9,999.9,346.0,99.99,-0.93,-2
981223200,1.4,999.9,346.0,99.99,-0.8,-3
981226800,1.6,999.9,341.0,99.99,-0.78,-2
981230400,2.9,999.9,339.0,99.99,-0.98,-3
981234000,2.1,999.9,337.0,99.99,-0.88,-3
981237600,2.2,999.9,334.0,99.99,-0.77,-2
981241200,1.7,999.9,337.0,99.99,-0.71,-1
981244800,2.7,999.9,337.0,99.99,-0.88,-3
981248400,2.7,999.9,331.0,99.99,-0.73,-4
981252000,0.8,999.9,323.0,99.99,-0.42,-4
981255600,1.6,999.9,321.0,99.99,-0.55,-2
981259200,2.6,999.9,328.0,99.99,-0.95,1
981262800,2.2,999.9,326.0,99.99,-0.75,4
981266400,1.6,999.9,328.0,99.99,-0.62,5
981270000,2.9,999.9,328.0,99.99,-0.92,5
981273600,3.1,999.9,325.0,99.99,-0.97,6
981277200,2.1,999.9,326.0,99.99,-0.75,7
981280800,-0.7,999.9,327.0,99.99,0.13,8
981284400,1.6,999.9,323.0,99.99,-0.61,7
981288000,2.6,999.9,320.0,99.99,-0.83,7
981291600,3.0,999.9,329.0,99.99,-1.02,9
981295200,3.0,999.9,318.0,99.99,-0.92,8
981298800,0.8,999.9,320.0,99.99,-0.42,9
981302400,0.1,999.9,323.0,99.99,-0.26,7
981306000,-3.2,999.9,312.0,99.99,0.87,3
981309600,0.4,999.9,313.0,99.99,-0.41,-1
981313200,1.7,999.9,314.0,99.99,-0.82,0
981316800,2.8,999.9,306.0,99.99,-1.13,1
981320400,2.8,999.9,302.0,99.99,-0.94,4
981324000,2.7,999.9,307.0,99.99,-1.07,7
981327600,0.5,999.9,302.0,99.99,-0.6,8
981331200,0.8,999.9,302.0,99.99,-0.63,6
981334800,0.1,999.9,300.0,99.99,-0.36,6
981338400,-0.1,999.9,301.0,99.99,-0.12,6
981342000,0.3,999.9,298.0,99.99,-0.21,7
981345600,0.7,999.9,298.0,99.99,-0.3,7
981349200,0.5,999.9,297.0,99.99,-0.21,8
981352800,2.9,999.9,301.0,99.99,-0.93,11
981356400,3.6,999.9,303.0,99.99,-1.09,12
981360000,1.3,999.9,304.0,99.99,-0.52,14
981363600,0.0,999.9,301.0,99.99,-0.12,12
981367200,2.8,999.9,297.0,99.99,-0.92,9
981370800,1.1,999.9,299.0,99.99,-0.45,10
981374400,-0.5,999.9,299.0,99.99,0.03,11
981378000,-1.6,999.9,299.0,99.99,0.33,10
981381600,-0.2,999.9,295.0,99.99,-0.12,9
981385200,-2.0,999.9,295.0,99.99,0.41,9
981388800,2.4,999.9,289.0,99.99,-0.84,12
981392400,1.2,999.9,295.0,99.99,-0.32,14
981396000,-0.1,999.9,301.0,99.99,-0.0,13
981399600,-0.1,999.9,297.0,99.99,0.06,14
981403200,0.7,11.3,318.0,2.17,-0.1,15
981406800,-2.5,10.5,330.0,2.2,1.19,14
981410400,-0.7,11.4,330.0,2.41,0.86,14
981414000,0.7,13.3,333.0,2.91,0.4,10
981417600,0.9,17.0,338.0,3.72,0.41,15
981421200,0.0,19.7,343.0,4.57,0.82,15
981424800,1.0,25.0,353.0,6.18,0.74,21
981428400,3.5,28.4,355.0,6.81,-0.28,21
981432000,3.2,28.6,368.0,7.27,-0.55,18
981435600,2.5,34.6,379.0,9.3,-0.83,23
981439200,-7.8,29.9,392.0,9.05,2.43,22
981442800,-7.6,19.2,381.0,6.22,2.51,-6
981446400,-1.8,12.7,389.0,4.48,0.19,-31
981450000,-2.7,11.1,383.0,3.55,0.54,-24
981453600,5.7,7.7,416.0,3.21,-2.91,-20
981457200,6.7,8.7,415.0,3.42,-3.2,-13
981460800,5.5,7.9,408.0,2.95,-2.69,-7
981464400,5.1,7.0,387.0,2.42,-2.52,-8
981468000,7.4,5.6,392.0,1.79,-3.53,-8
981471600,3.1,10.7,387.0,3.48,-2.05,-5
981475200,-0.1,10.7,408.0,3.77,-0.73,0
981478800,-6.4,5.7,472.0,2.82,2.31,-5
981482400,-1.6,6.8,494.0,3.59,0.2,-11
981486000,-3.0,5.4,519.0,3.09,0.88,-7
981489600,-0.8,7.0,521.0,4.0,-1.09,-2
981493200,0.9,7.8,489.0,4.07,-1.91,-5
981496800,-2.6,8.1,471.0,3.65,0.66,-3
981500400,-0.6,7.7,491.0,3.74,-0.74,-5
981504000,4.4,7.6,514.0,3.94,-3.44,-3
981507600,-2.7,6.5,471.0,2.71,0.19,-4
981511200,-3.8,6.3,477.0,2.7,0.86,-8
981514800,-1.2,5.3,520.0,2.75,-0.16,-8
981518400,-0.2,4.9,486.0,2.25,-0.58,-6
981522000,-2.2,5.4,483.0,2.39,0.72,-5
981525600,3.2,4.9,501.0,2.4,-2.25,-8
981529200,3.5,4.5,502.0,2.21,-2.21,-12
981532800,2.8,4.0,496.0,1.92,-1.69,-15
981536400,2.7,3.5,518.0,1.81,-1.66,-16
981540000,4.2,3.4,516.0,1.75,-2.32,-10
981543600,1.9,3.0,506.0,1.46,-1.11,-1
981547200,-4.1,2.5,497.0,1.17,1.99,1
981550800,-2.8,2.3,492.0,1.1,1.28,0
981554400,-2.0,2.6,498.0,1.32,0.75,-4
981558000,-0.7,2.6,493.0,1.27,0.05,-6
981561600,-3.0,2.3,489.0,1.09,1.03,-9
981565200,-3.0,2.2,481.0,0.99,0.91,-9
981568800,-1.0,2.6,468.0,1.1,0.19,-10
981572400,-1.0,2.8,471.0,1.22,0.24,-7
981576000,0.1,3.3,482.0,1.48,-0.77,-6
981579600,1.1,3.0,477.0,1.29,-0.67,-5
981583200,1.0,2.8,439.0,1.02,-0.97,-2
981586800,1.0,3.1,440.0,1.13,-1.19,-1
981590400,-0.2,3.4,429.0,1.24,-0.73,1
981594000,0.1,3.6,421.0,1.29,-0.51,0
981597600,-2.6,4.0,436.0,1.55,0.78,0
981601200,-3.0,3.7,448.0,1.49,0.94,-1
981604800,-2.8,3.6,446.0,1.42,0.94,-7
981608400,-3.2,3.8,460.0,1.56,1.2,-11
981612000,-0.4,3.8,434.0,1.38,-0.09,-9
981615600,1.0,3.8,425.0,1.32,-0.72,-8
981619200,-0.6,3.9,425.0,1.38,0.09,-10
981622800,1.8,4.0,422.0,1.42,-0.89,-12
981626400,2.7,4.7,437.0,1.76,-1.27,-8
981630000,4.3,4.8,435.0,1.76,-1.87,0
981633600,3.4,4.8,433.0,1.75,-1.52,7
981637200,2.4,4.4,428.0,1.6,-1.11,9
981640800,0.8,4.4,421.0,1.57,-0.46,10
981644400,0.9,4.7,420.0,1.67,-0.71,11
981648000,1.3,4.7,415.0,1.68,-0.5,10
981651600,1.1,4.6,416.0,1.61,-0.04,6
981655200,-2.9,5.2,419.0,1.84,0.92,3
981658800,-1.7,5.4,421.0,1.96,0.29,-3
981662400,0.5,5.4,421.0,1.94,-0.46,-7
981666000,-0.3,5.2,410.0,1.79,-0.33,-3
981669600,-3.3,5.3,412.0,1.88,0.95,3
981673200,2.1,6.4,415.0,2.21,-1.12,7
981676800,3.4,7.1,416.0,2.46,-1.79,8
981680400,1.7,6.0,409.0,2.02,-0.65,10
981684000,0.6,5.8,397.0,1.81,-0.24,12
981687600,2.4,5.9,408.0,1.94,-1.22,11
981691200,4.1,5.7,414.0,1.91,-1.61,13
981694800,2.8,5.5,421.0,1.91,-1.43,15
981698400,3.6,4.6,420.0,1.56,-1.81,13
981702000,3.2,4.3,423.0,1.48,-1.57,8
981705600,0.8,4.5,422.0,1.58,-0.46,5
981709200,-0.5,4.3,413.0,1.44,0.21,-1
981712800,0.6,4.2,422.0,1.48,-0.38,-2
981716400,-1.8,4.0,425.0,1.48,0.68,-3
981720000,-2.4,4.2,414.0,1.45,0.99,-7
981723600,0.2,3.9,409.0,1.27,-0.04,-6
981727200,-0.5,4.1,426.0,1.44,-0.13,1
981730800,-1.9,3.7,416.0,1.24,0.67,4
981734400,-0.3,3.6,402.0,1.14,0.12,2
981738000,-2.0,3.3,410.0,1.06,0.45,2
981741600,-2.3,3.4,419.0,1.14,0.38,3
981745200,-2.3,3.6,421.0,1.23,0.46,2
981748800,-3.3,3.6,416.0,1.19,0.62,-3
981752400,-1.0,3.5,408.0,1.15,-0.37,-5
981756000,2.5,3.6,406.0,1.16,-1.58,-1
981759600,3.6,3.7,407.0,1.21,-1.83,2
981763200,0.3,4.1,413.0,1.4,-0.41,4
981766800,-0.9,4.1,410.0,1.38,0.12,4
981770400,2.7,4.1,425.0,1.48,-0.59,6
981774000,2.7,4.5,425.0,1.63,-0.47,9
981777600,3.9,4.6,426.0,1.66,-1.11,9
981781200,2.5,4.1,421.0,1.44,-0.55,9
981784800,-0.3,4.0,415.0,1.38,0.33,9
981788400,-0.4,4.0,417.0,1.42,0.29,6
981792000,2.2,4.2,424.0,1.55,-0.81,0
981795600,-1.9,4.4,421.0,1.57,0.72,-2
981799200,-1.7,4.3,421.0,1.52,0.59,-8
981802800,4.1,4.0,411.0,1.35,-1.64,-8
981806400,2.1,4.3,411.0,1.45,-0.95,0
981810000,-2.4,4.5,417.0,1.53,0.75,4
981813600,-3.0,4.4,413.0,1.43,0.87,4
981817200,-3.6,4.5,409.0,1.48,1.19,1
981820800,-3.6,4.9,401.0,1.56,1.2,-5
981824400,1.3,4.4,402.0,1.42,-1.17,-7
981828000,3.7,4.4,397.0,1.35,-1.71,-1
981831600,3.3,4.0,397.0,1.22,-1.55,2
981835200,4.4,4.0,395.0,1.2,-1.62,0
981838800,4.2,4.0,395.0,1.2,-2.01,0
981842400,2.2,3.8,391.0,1.15,-0.98,2
981846000,1.5,4.3,392.0,1.32,-1.06,3
981849600,-4.6,4.7,399.0,1.48,1.44,4
981853200,-1.5,4.3,403.0,1.4,-0.12,-2
981856800,-2.1,4.5,397.0,1.39,0.24,0
981860400,4.0,5.6,401.0,1.74,-1.72,5
981864000,3.7,5.1,394.0,1.54,-1.54,3
981867600,1.5,5.2,392.0,1.6,-0.74,4
981871200,-3.5,4.7,397.0,1.48,1.07,2
981874800,-4.1,4.5,408.0,1.49,1.43,-6
981878400,-1.0,4.9,401.0,1.58,0.2,-9
981882000,-1.8,5.0,397.0,1.62,0.52,-7
981885600,-2.5,4.5,394.0,1.45,0.79,-8
981889200,-0.7,4.5,389.0,1.39,0.16,-11
981892800,2.5,4.4,389.0,1.34,-1.05,-7
981896400,0.5,4.2,386.0,1.28,-0.23,-4
981900000,1.6,4.0,388.0,1.21,-0.5,-5
981903600,2.7,4.3,390.0,1.32,-1.17,-3
981907200,2.1,4.3,395.0,1.35,-0.99,1
981910800,-0.7,4.5,398.0,1.42,-0.28,4
981914400,4.4,5.6,408.0,1.91,-1.59,7
981918000,-1.3,5.1,402.0,1.66,0.08,9
981921600,0.4,5.0,411.0,1.67,-0.95,7
981925200,1.5,5.6,414.0,1.9,-1.32,8
981928800,2.0,5.4,396.0,1.69,-1.43,8
981932400,-2.2,5.8,398.0,1.84,0.16,9
981936000,-1.0,5.9,402.0,1.9,-0.16,3
981939600,0.4,6.2,408.0,2.04,-1.18,3
981943200,0.4,6.3,410.0,2.11,-0.98,6
981946800,0.9,6.1,408.0,2.03,-0.94,6
981950400,0.9,5.8,406.0,1.92,-0.81,6
981954000,2.9,5.8,401.0,1.85,-1.44,7
981957600,2.6,6.0,396.0,1.87,-1.23,10
981961200,1.4,5.4,397.0,1.68,-0.79,10
981964800,3.2,5.4,407.0,1.73,-1.51,10
981968400,0.7,5.2,403.0,1.66,-0.52,7
981972000,4.9,7.0,411.0,2.28,-1.97,6
981975600,3.5,7.3,419.0,2.5,-1.59,9
981979200,1.5,5.7,417.0,1.95,-0.92,10
981982800,0.6,5.7,412.0,1.94,-0.08,9
981986400,-1.4,5.2,407.0,1.73,0.49,6
981990000,2.7,5.5,415.0,1.84,-1.08,3
981993600,0.2,8.3,426.0,2.86,0.04,7
981997200,0.0,7.4,437.0,2.61,-0.17,4
982000800,0.3,4.8,433.0,1.65,-0.82,6
982004400,-3.6,4.6,428.0,1.53,0.6,11
982008000,-5.0,4.5,424.0,1.44,1.23,10
982011600,-4.4,5.0,434.0,1.77,1.13,8
982015200,-5.2,5.0,450.0,1.9,0.45,7
982018800,-3.2,5.1,449.0,1.9,-0.27,5
982022400,-0.8,11.7,458.0,4.46,-0.23,13
982026000,2.0,5.5,439.0,1.97,0.61,5
982029600,6.2,5.5,458.0,2.13,-1.47,6
982033200,6.0,5.3,451.0,2.01,-1.8,8
982036800,-3.0,6.0,509.0,3.23,2.54,12
982040400,-4.0,6.0,561.0,3.56,3.93,-9
982044000,0.0,5.0,558.0,3.31,1.56,-16
982047600,-2.1,4.5,550.0,3.14,2.37,-8
982051200,-4.3,4.2,526.0,2.32,3.16,-14
982054800,-3.6,5.1,501.0,2.56,2.4,-21
982058400,-1.7,7.3,474.0,3.09,0.95,-26
982062000,1.7,7.8,506.0,3.62,-1.06,-17
982065600,-0.2,7.6,502.0,3.49,0.3,-10
982069200,-4.4,7.7,496.0,3.53,2.03,-5
982072800,0.9,6.4,510.0,3.16,-0.56,-4
982076400,2.9,3.9,539.0,2.27,-1.46,-8
982080000,-2.0,4.1,566.0,2.37,0.28,-7
982083600,-0.1,4.8,552.0,2.72,-1.21,-7
982087200,-7.5,4.9,516.0,2.41,4.49,-11
982090800,-8.1,5.2,518.0,2.61,4.04,-18
982094400,-6.6,4.5,527.0,2.37,3.21,-39
982098000,-4.9,4.1,532.0,2.18,2.29,-50
982101600,-1.8,3.9,555.0,2.24,0.89,-46
982105200,-2.3,4.0,535.0,2.14,1.18,-45
982108800,-2.8,3.7,527.0,1.96,1.58,-43
982112400,-3.1,4.0,515.0,2.03,1.75,-41
982116000,-3.3,4.2,510.0,2.1,1.53,-43
982119600,-2.3,4.1,509.0,2.07,1.27,-43
982123200,-3.6,4.1,490.0,1.96,2.25,-41
982126800,-3.4,4.4,485.0,2.07,1.89,-41
982130400,-1.6,4.1,485.0,1.92,0.63,-40
982134000,-0.1,3.4,472.0,1.54,0.14,-40
982137600,1.5,2.7,483.0,1.18,-0.72,-39
982141200,-2.7,2.7,504.0,1.28,0.96,-35
982144800,-3.4,3.4,486.0,1.51,1.46,-35
982148400,-2.9,3.4,485.0,1.6,1.21,-35
982152000,-4.5,3.6,494.0,1.63,1.98,-31
982155600,-3.3,3.6,516.0,1.74,1.34,-29
982159200,-4.4,3.6,493.0,1.61,2.17,-22
982162800,-3.2,3.6,485.0,1.55,1.89,-28
982166400,-0.4,3.2,498.0,1.45,1.05,-34
982170000,-1.7,2.8,504.0,1.27,1.81,-34
982173600,1.0,2.8,525.0,1.41,0.26,-25
982177200,0.7,2.6,542.0,1.39,-0.0,-27
982180800,4.3,2.3,564.0,1.49,-1.52,-27
982184400,-1.1,2.0,557.0,1.16,1.23,-27
982188000,-0.5,1.7,585.0,1.13,-1.17,-32
982191600,0.6,1.7,589.0,1.09,-1.53,-29
982195200,-0.8,1.5,587.0,1.03,-0.47,-26
982198800,2.0,1.4,579.0,0.94,-1.45,-22
982202400,2.3,1.4,586.0,0.96,-1.47,-20
982206000,2.7,1.3,575.0,0.89,-1.44,-21
982209600,1.3,1.4,577.0,0.87,-0.17,-22
982213200,0.4,1.3,577.0,0.81,0.29,-22
982216800,-0.4,1.3,577.0,0.87,0.81,-20
982220400,0.3,1.3,571.0,0.82,0.11,-23
982224000,-0.9,1.5,564.0,0.92,0.62,-22
982227600,-1.7,1.7,555.0,0.98,1.0,-22
982231200,-1.1,1.6,552.0,0.98,0.66,-22
982234800,-0.5,1.6,552.0,0.98,0.33,-20
982238400,0.4,1.5,552.0,0.91,-0.11,-18
982242000,0.1,1.5,551.0,0.91,0.06,-14
982245600,0.2,1.5,547.0,0.9,0.05,-11
982249200,-0.3,1.5,546.0,0.89,0.16,-11
982252800,0.5,1.4,549.0,0.84,-0.22,-8
982256400,1.0,1.6,558.0,0.87,-0.73,-4
982260000,0.0,1.6,534.0,0.82,-0.21,-3
982263600,0.6,1.7,518.0,0.91,-0.41,-7
982267200,1.5,1.7,538.0,0.86,-1.18,-8
982270800,-0.3,1.7,519.0,0.82,-0.05,-10
982274400,1.4,1.6,510.0,0.83,-0.41,-12
982278000,1.5,1.4,511.0,0.73,-0.61,-12
982281600,0.4,1.3,501.0,0.65,0.45,-11
982285200,0.9,1.5,487.0,0.71,-0.39,-9
982288800,0.4,1.6,474.0,0.72,-0.19,-9
982292400,0.2,1.3,480.0,0.6,0.1,-9
982296000,2.4,1.3,500.0,0.65,-1.45,-10
982299600,1.6,1.4,487.0,0.66,-0.88,-9
982303200,2.8,1.5,506.0,0.77,-1.72,-6
982306800,2.9,1.7,497.0,0.84,-1.54,-6
982310400,3.0,1.6,511.0,0.84,-1.48,-6
982314000,2.1,1.5,537.0,0.87,-1.24,-5
982317600,-0.6,1.5,471.0,0.67,0.42,-5
982321200,1.4,1.5,475.0,0.68,-0.62,-5
982324800,0.5,1.7,466.0,0.74,-0.0,-5
982328400,1.0,1.8,462.0,0.77,-0.51,-4
982332000,0.1,1.7,445.0,0.67,-0.04,-6
982335600,-0.4,1.7,454.0,0.7,0.36,-6
982339200,0.4,1.7,486.0,0.8,-0.24,-4
982342800,1.1,1.7,498.0,0.84,-0.75,0
982346400,-1.2,1.8,495.0,0.88,0.4,4
982350000,-0.6,1.7,466.0,0.74,0.37,3
982353600,0.8,1.7,466.0,0.74,-0.28,1
982357200,-0.2,1.7,458.0,0.71,-0.18,1
982360800,-0.3,1.9,457.0,0.79,0.32,-1
982364400,-0.1,1.9,451.0,0.77,0.05,-2
982368000,0.9,1.7,462.0,0.73,0.09,0
982371600,-0.3,1.9,460.0,0.8,0.64,-1
982375200,0.7,1.7,441.0,0.66,-0.0,-3
982378800,0.6,1.7,433.0,0.64,-0.09,-5
982382400,0.7,1.7,435.0,0.64,0.04,-4
982386000,0.8,1.7,430.0,0.63,-0.17,-3
982389600,0.1,1.8,431.0,0.67,0.22,-5
982393200,0.8,1.7,425.0,0.61,-0.17,-6
982396800,0.0,1.7,424.0,0.61,0.17,-5
982400400,-0.2,1.5,424.0,0.54,0.25,-4
982404000,-0.3,1.3,417.0,0.45,0.25,-7
982407600,-0.4,1.2,419.0,0.42,0.34,-5
982411200,-0.6,1.2,420.0,0.42,0.42,-3
982414800,-0.1,1.2,423.0,0.43,0.34,-1
982418400,0.0,1.1,417.0,0.38,0.33,-1
982422000,-0.9,1.1,415.0,0.38,0.71,0
982425600,-2.1,1.1,395.0,0.34,1.15,-1
